mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver,slick_id,prev_lat,prev_lon,prev_time,time_diff_seconds,distance_m,movement_bearing,trajectory_start,segment_speed_knots
439670711,2026-09-04 02:30:31+00:00,72.519466,18.915838,9.6,39.0,39.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.906506,72.511469,2026-09-04 02:26:06+00:00,265.0,1332.9564448311176,39.198618405119646,False,9.777562474417056
439670711,2026-09-04 02:31:43+00:00,72.521592,18.918318,9.9,39.3,38.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.915838,72.519466,2026-09-04 02:30:31+00:00,72.0,354.28322997719386,39.208854746685006,False,9.564859913317619
439670711,2026-09-04 02:33:15+00:00,72.524393,18.921554,9.6,40.3,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.918318,72.521592,2026-09-04 02:31:43+00:00,92.0,464.07679694501616,39.47947509825201,False,9.805337401886959
439670711,2026-09-04 02:37:04+00:00,72.531319,18.929288,9.2,40.4,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.921554,72.524393,2026-09-04 02:33:15+00:00,229.0,1124.7954196192848,40.43731118975825,False,9.547695757522927
439670711,2026-09-04 02:40:50+00:00,72.53788,18.93658,8.7,39.7,39.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,,A,sentinel_599,18.929288,72.531319,2026-09-04 02:37:04+00:00,226.0,1062.6023467767568,40.56932518673085,False,9.13950860955102
439670711,2026-09-04 02:44:02+00:00,72.543115,18.942547,8.3,39.5,39.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.93658,72.53788,2026-09-04 02:40:50+00:00,192.0,860.4060533484201,39.855348025966805,False,8.710894285108296
439670711,2026-09-04 02:48:46+00:00,72.550405,18.950896,7.8,40.5,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.942547,72.543115,2026-09-04 02:44:02+00:00,284.0,1201.5109508383562,39.71965585170301,False,8.223750164357853
439670711,2026-09-04 02:52:30+00:00,72.555936,18.957022,7.6,40.8,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.950896,72.550405,2026-09-04 02:48:46+00:00,224.0,893.9551615283056,40.66388771090038,False,7.757615183862417
439670711,2026-09-04 02:57:00+00:00,72.56253,18.964239,7.9,41.8,41.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,,70.0,A,sentinel_599,18.957022,72.555936,2026-09-04 02:52:30+00:00,270.0,1058.5141128805062,40.999709600686344,False,7.620674345117197
439670711,2026-09-04 02:58:57+00:00,72.565532,18.967418,8.2,41.1,,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.964239,72.56253,2026-09-04 02:57:00+00:00,117.0,473.05097716262213,41.93731418118017,False,7.859277020921294
439670711,2026-09-04 03:01:36+00:00,72.569717,18.971954,8.6,40.5,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.967418,72.565532,2026-09-04 02:58:57+00:00,159.0,668.0883865977245,41.27504819988451,False,8.167653644051073
439670711,2026-09-04 03:04:15+00:00,72.574058,18.976768,8.9,40.8,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,,A,sentinel_599,18.971954,72.569717,2026-09-04 03:01:36+00:00,159.0,702.0896865008162,40.625170442475394,False,8.583333435268846
439670711,2026-09-04 03:05:53+00:00,72.576835,18.97981,8.7,41.2,41.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.976768,72.574058,2026-09-04 03:04:15+00:00,98.0,445.9830877329004,40.972756747003984,False,8.846120053660421
439670711,2026-09-04 03:07:41+00:00,72.57987,18.983088,8.6,42.0,42.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.97981,72.576835,2026-09-04 03:05:53+00:00,108.0,483.52931489573376,41.37312609715957,False,8.702811328397436
439670711,2026-09-04 03:12:10+00:00,72.587433,18.99102,8.7,41.5,41.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.983088,72.57987,2026-09-04 03:07:41+00:00,269.0,1185.38079957767,42.20792699920918,False,8.56576436227159
439670711,2026-09-04 03:14:17+00:00,72.591026,18.994861,9.0,40.6,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.99102,72.587433,2026-09-04 03:12:10+00:00,127.0,569.123407156084,41.663285804254656,False,8.71090428162427
439670711,2026-09-04 03:17:19+00:00,72.596258,19.000628,9.4,41.0,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,18.994861,72.591026,2026-09-04 03:14:17+00:00,182.0,843.2024188616493,40.792809568798646,False,9.005772471868289
439670711,2026-09-04 03:18:26+00:00,72.598258,19.002805,9.1,41.7,41.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.000628,72.596258,2026-09-04 03:17:19+00:00,67.0,320.0226245728649,41.14885117862639,False,9.284668336562952
439670711,2026-09-04 03:23:22+00:00,72.607049,19.012121,9.2,40.8,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.002805,72.598258,2026-09-04 03:18:26+00:00,296.0,1385.6731351479564,41.908743601171295,False,9.099752929141903
439670711,2026-09-04 03:27:30+00:00,72.614377,19.020144,9.7,40.7,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.012121,72.607049,2026-09-04 03:23:22+00:00,248.0,1176.3987010407684,40.98064007363325,False,9.220688915447933
439670711,2026-09-04 03:32:06+00:00,72.622911,19.029527,9.3,40.1,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.020144,72.614377,2026-09-04 03:27:30+00:00,276.0,1373.287637602618,40.85894163514547,False,9.67192551259954
439670711,2026-09-04 03:35:11+00:00,72.62829,19.035573,9.4,40.7,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.029527,72.622911,2026-09-04 03:32:06+00:00,185.0,876.6620308554088,40.23397980024572,False,9.211301200313393
439670711,2026-09-04 03:39:08+00:00,72.635414,19.043408,9.4,40.1,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.035573,72.62829,2026-09-04 03:35:11+00:00,237.0,1146.5393604757082,40.848413926227295,False,9.40375135218186
439670711,2026-09-04 03:43:49+00:00,72.6437,19.052717,9.5,40.3,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.043408,72.635414,2026-09-04 03:39:08+00:00,281.0,1350.0121717779743,40.24439721516501,False,9.338817295334156
439670711,2026-09-04 03:48:25+00:00,72.652023,19.061987,9.7,40.3,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.052717,72.6437,2026-09-04 03:43:49+00:00,276.0,1349.2147352350946,40.487463922534914,False,9.502382503403574
439670711,2026-09-04 03:52:12+00:00,72.659001,19.069754,9.4,40.4,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.061987,72.652023,2026-09-04 03:48:25+00:00,227.0,1130.7394809465418,40.504291409870405,False,9.682716443361787
439670711,2026-09-04 03:54:43+00:00,72.663499,19.074742,9.1,40.9,40.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.069754,72.659001,2026-09-04 03:52:12+00:00,151.0,727.2969627362612,40.60887047032071,False,9.362575682418901
439670711,2026-09-04 03:57:21+00:00,72.668072,19.079724,8.9,41.6,41.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.074742,72.663499,2026-09-04 03:54:43+00:00,158.0,731.9495989363302,41.110911582837446,False,9.005018407572127
439670711,2026-09-04 04:01:29+00:00,72.675231,19.087342,8.7,41.8,41.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.079724,72.668072,2026-09-04 03:57:21+00:00,248.0,1130.801292099838,41.77795197644366,False,8.863293482400602
439670711,2026-09-04 04:05:11+00:00,72.681527,19.093992,9.0,41.8,41.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.087342,72.675231,2026-09-04 04:01:29+00:00,222.0,990.3742210784582,41.98876631453152,False,8.6717523689241
439670711,2026-09-04 04:09:08+00:00,72.688463,19.101311,8.8,42.2,42.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.093992,72.681527,2026-09-04 04:05:11+00:00,237.0,1090.4530058782832,42.014621712329586,False,8.943739117917476
439670711,2026-09-04 04:12:37+00:00,72.694468,19.107578,9.2,41.3,41.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.101311,72.688463,2026-09-04 04:09:08+00:00,209.0,938.3584942283688,42.32841098726402,False,8.727362561822357
439670711,2026-09-04 04:14:51+00:00,72.698475,19.11188,8.9,42.0,43.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.107578,72.694468,2026-09-04 04:12:37+00:00,134.0,636.0339676266924,41.520865310067336,False,9.226479609190072
439670711,2026-09-04 04:18:18+00:00,72.704469,19.11818,8.8,42.5,42.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.11188,72.698475,2026-09-04 04:14:51+00:00,207.0,940.2590943601617,42.12453522628806,False,8.829532550633125
439670711,2026-09-04 04:21:36+00:00,72.710247,19.124137,8.7,42.9,42.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.11818,72.704469,2026-09-04 04:18:18+00:00,198.0,896.881111699915,42.67358565430726,False,8.805017071549306
439670711,2026-09-04 04:23:11+00:00,72.713015,19.126948,9.1,43.3,43.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.124137,72.710247,2026-09-04 04:21:36+00:00,95.0,426.1861789341246,43.10455009479597,False,8.72039728483483
439670711,2026-09-04 04:27:44+00:00,72.721335,19.135287,8.8,43.9,43.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.126948,72.713015,2026-09-04 04:23:11+00:00,273.0,1272.1195424831076,43.4782598666319,False,9.057863924763238
439670711,2026-09-04 04:31:31+00:00,72.728122,19.141958,8.9,43.8,43.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.135287,72.721335,2026-09-04 04:27:44+00:00,227.0,1027.190043641721,44.035875530091005,False,8.79600482128865
439670711,2026-09-04 04:33:00+00:00,72.7308,19.144596,8.8,43.1,43.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.141958,72.728122,2026-09-04 04:31:31+00:00,89.0,405.76056583443636,43.973029545451595,False,8.862175486422592
439670711,2026-09-04 04:36:14+00:00,72.736533,19.150392,9.1,42.7,42.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.144596,72.7308,2026-09-04 04:33:00+00:00,194.0,880.5468423586505,43.22847383999277,False,8.822897804383706
439670711,2026-09-04 04:40:30+00:00,72.744246,19.158288,9.0,43.5,43.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.150392,72.736533,2026-09-04 04:36:14+00:00,256.0,1192.5848525037652,42.86910960494305,False,9.055445858167651
439670711,2026-09-04 04:43:17+00:00,72.749319,19.163342,9.4,42.8,42.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,,70.0,A,sentinel_599,19.158288,72.744246,2026-09-04 04:40:30+00:00,167.0,773.1388386901897,43.64620701486837,False,8.999150899398433
439670711,2026-09-04 04:47:17+00:00,72.756819,19.170992,9.2,43.5,43.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.163342,72.749319,2026-09-04 04:43:17+00:00,240.0,1157.3447637848292,42.971082953896826,False,9.37372102348126
439670711,2026-09-04 04:50:14+00:00,72.762257,19.176409,9.1,43.0,42.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.170992,72.756819,2026-09-04 04:47:17+00:00,177.0,828.6850507025126,43.64722630756313,False,9.100740954562555
439670711,2026-09-04 04:52:10+00:00,72.765786,19.179988,9.5,42.6,41.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.176409,72.762257,2026-09-04 04:50:14+00:00,116.0,542.8881331807531,43.13367843131749,False,9.097307489673062
439670711,2026-09-04 04:54:42+00:00,72.770566,19.184893,9.2,41.9,41.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.179988,72.765786,2026-09-04 04:52:10+00:00,152.0,739.9681010895792,42.79708936656624,False,9.463023642249787
439670711,2026-09-04 04:57:01+00:00,72.774764,19.189306,8.8,41.9,41.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.184893,72.770566,2026-09-04 04:54:42+00:00,139.0,658.4571773702671,42.10778506961333,False,9.208168342873526
439670711,2026-09-04 04:59:35+00:00,72.77916,19.193939,9.2,42.4,43.0,MV MUMBAI EXPRESS_14,IMO3341057,XD9935,Tanker,Underway Using Engine,203.1,18.7,8.5,70.0,A,sentinel_599,19.189306,72.774764,2026-09-04 04:57:01+00:00,154.0,690.4797298203881,42.03391708096893,False,8.715468298792619
490612805,2026-09-03 23:14:03+00:00,72.803314,19.077301,16.0,303.2,303.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,,,,,,,True,
490612805,2026-09-03 23:16:31+00:00,72.793674,19.08326,16.0,303.7,303.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.077301,72.803314,2026-09-03 23:14:03+00:00,148.0,1210.1089600935838,303.0324733519601,False,15.89363649316427
490612805,2026-09-03 23:19:17+00:00,72.782824,19.090089,16.0,303.5,303.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.08326,72.793674,2026-09-03 23:16:31+00:00,166.0,1369.374087359249,303.5075457905093,False,16.035205578147004
490612805,2026-09-03 23:22:53+00:00,72.768761,19.098899,15.8,303.9,303.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.090089,72.782824,2026-09-03 23:19:17+00:00,216.0,1772.310532947538,303.38620396105205,False,15.949481973910842
490612805,2026-09-03 23:25:33+00:00,72.758574,19.105362,15.5,304.8,304.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.098899,72.768761,2026-09-03 23:22:53+00:00,160.0,1288.7579620459849,303.7204033833066,False,15.65712048089667
490612805,2026-09-03 23:29:11+00:00,72.744996,19.114263,15.5,303.8,303.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.105362,72.758574,2026-09-03 23:25:33+00:00,218.0,1735.5129692758835,304.5934652221171,False,15.475043716501071
490612805,2026-09-03 23:33:06+00:00,72.730144,19.12366,15.1,304.3,304.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.114263,72.744996,2026-09-03 23:29:11+00:00,235.0,1877.222525263834,303.65183128678893,False,15.52774567450575
490612805,2026-09-03 23:37:28+00:00,72.714166,19.133948,15.4,303.9,,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,,A,sentinel_599,19.12366,72.730144,2026-09-03 23:33:06+00:00,262.0,2030.4813176959344,304.11791618615695,False,15.064621391565135
490612805,2026-09-03 23:40:53+00:00,72.701321,19.142089,15.0,303.5,303.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.133948,72.714166,2026-09-03 23:37:28+00:00,205.0,1624.2691945712527,303.69959978527584,False,15.401558200855531
490612805,2026-09-03 23:43:55+00:00,72.69015,19.149062,15.1,303.1,302.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.142089,72.701321,2026-09-03 23:40:53+00:00,182.0,1406.0059134366247,303.2988405900347,False,15.016761180080486
490612805,2026-09-03 23:47:16+00:00,72.67775,19.156688,15.3,303.7,303.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.149062,72.69015,2026-09-03 23:43:55+00:00,201.0,1553.7419256631047,302.91076544245743,False,15.025998531248604
490612805,2026-09-03 23:48:30+00:00,72.673103,19.159617,15.0,303.1,304.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,,71.0,A,sentinel_599,19.156688,72.67775,2026-09-03 23:47:16+00:00,74.0,586.5773451817599,303.55570488508096,False,15.408277117001518
490612805,2026-09-03 23:50:41+00:00,72.665104,19.164535,15.5,303.2,303.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.159617,72.673103,2026-09-03 23:48:30+00:00,131.0,1002.1666766090689,302.90416109030537,False,14.87062345541811
490612805,2026-09-03 23:54:05+00:00,72.652181,19.172522,15.9,302.2,302.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,,A,sentinel_599,19.164535,72.665104,2026-09-03 23:50:41+00:00,204.0,1621.5389830800666,303.0425887894056,False,15.451040867011553
490612805,2026-09-03 23:58:38+00:00,72.634189,19.183236,15.5,301.4,301.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.172522,72.652181,2026-09-03 23:54:05+00:00,273.0,2233.313603824523,302.078670596991,False,15.901847310103518
490612805,2026-09-04 00:02:19+00:00,72.619888,19.191481,16.0,301.0,302.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.183236,72.634189,2026-09-03 23:58:38+00:00,221.0,1759.333642784517,301.25156569776914,False,15.47449370221835
490612805,2026-09-04 00:04:48+00:00,72.609917,19.197128,15.5,300.0,299.0,SY ARABIAN KNIGHT_48,IMO4773549,EN2100,Tanker,Underway Using Engine,247.2,22.2,9.9,71.0,A,sentinel_599,19.191481,72.619888,2026-09-04 00:02:19+00:00,149.0,1220.814977389459,300.800638786994,False,15.926637487575343
499317479,2026-09-03 23:00:00+00:00,72.56581,18.865911,12.4,252.4,252.0,MV COASTAL PEARL_63,IMO4547081,XE9599,Cargo,Underway Using Engine,130.2,19.7,8.4,81.0,A,sentinel_599,,,,,,,True,
499317479,2026-09-03 23:01:30+00:00,72.560578,18.86434,12.9,252.7,252.0,MV COASTAL PEARL_63,IMO4547081,XE9599,Cargo,Underway Using Engine,130.2,19.7,8.4,81.0,A,sentinel_599,18.865911,72.56581,2026-09-03 23:00:00+00:00,90.0,578.1040310430163,252.49508004374422,False,12.48601933002952
499317479,2026-09-03 23:05:22+00:00,72.546677,18.860234,13.2,252.0,251.0,MV COASTAL PEARL_63,IMO4547081,XE9599,Cargo,Underway Using Engine,130.2,19.7,8.4,81.0,A,sentinel_599,18.86434,72.560578,2026-09-03 23:01:30+00:00,232.0,1533.7510912679838,252.76500093972558,False,12.850718626079129
499317479,2026-09-03 23:08:07+00:00,72.536516,18.857102,13.7,251.7,251.0,MV COASTAL PEARL_63,IMO4547081,XE9599,Cargo,Underway Using Engine,130.2,19.7,8.4,81.0,A,sentinel_599,18.860234,72.546677,2026-09-03 23:05:22+00:00,165.0,1125.4961313876402,252.06132224802536,False,13.259299394160912
499317479,2026-09-03 23:09:32+00:00,72.531145,18.855419,13.4,251.4,251.0,MV COASTAL PEARL_63,IMO4547081,XE9599,Cargo,Underway Using Engine,130.2,19.7,8.4,81.0,A,sentinel_599,18.857102,72.536516,2026-09-03 23:08:07+00:00,85.0,595.8765015136236,251.7827659161787,False,13.626924455320495
499317479,2026-09-03 23:13:34+00:00,72.516165,18.850655,13.3,251.4,251.0,MV COASTAL PEARL_63,IMO4547081,XE9599,Cargo,Underway Using Engine,130.2,19.7,8.4,81.0,A,sentinel_599,18.855419,72.531145,2026-09-03 23:09:32+00:00,242.0,1664.3988196782573,251.53119728332678,False,13.369111577038776
499317479,2026-09-03 23:16:12+00:00,72.506471,18.847574,12.8,251.2,251.0,MV COASTAL PEARL_63,IMO4547081,XE9599,Cargo,Underway Using Engine,130.2,19.7,8.4,81.0,A,sentinel_599,18.850655,72.516165,2026-09-03 23:13:34+00:00,158.0,1077.0365660141247,251.54150127931507,False,13.250549104309469
569749767,2026-09-03 23:01:24+00:00,72.506401,18.896503,18.3,120.0,120.0,MT MALABAR QUEEN_99,IMO7679508,XE2951,Container Ship,Underway Using Engine,249.9,27.1,,,A,sentinel_599,,,,,,,True,
569749767,2026-09-03 23:04:51+00:00,72.522438,18.887736,17.8,120.4,120.0,MT MALABAR QUEEN_99,IMO7679508,XE2951,Container Ship,Underway Using Engine,249.9,27.1,9.8,,A,sentinel_599,18.896503,72.506401,2026-09-03 23:01:24+00:00,207.0,1948.500596162572,119.86764135211547,False,18.297456033065963
569749767,2026-09-03 23:08:24+00:00,72.538417,18.87887,18.2,121.0,120.0,MT MALABAR QUEEN_99,IMO7679508,XE2951,Container Ship,Underway Using Engine,249.9,27.1,9.8,,A,sentinel_599,18.887736,72.522438,2026-09-03 23:04:51+00:00,213.0,1948.7752508533156,120.23520642832932,False,17.784541237646522
569749767,2026-09-03 23:11:48+00:00,72.553932,18.87005,17.9,120.2,120.0,MT MALABAR QUEEN_99,IMO7679508,XE2951,Container Ship,Underway Using Engine,249.9,27.1,9.8,,A,sentinel_599,18.87887,72.538417,2026-09-03 23:08:24+00:00,204.0,1904.1539329609886,120.8424250092587,False,18.143973436504353
569749767,2026-09-03 23:15:14+00:00,72.569534,18.861467,18.4,120.6,120.0,MT MALABAR QUEEN_99,IMO7679508,XE2951,Container Ship,Underway Using Engine,249.9,27.1,9.8,,A,sentinel_599,18.87005,72.553932,2026-09-03 23:11:48+00:00,206.0,1898.8422886761402,120.01961021521117,False,17.917697060292372
569749767,2026-09-03 23:18:51+00:00,72.58631,18.85207,18.8,120.2,121.0,MT MALABAR QUEEN_99,IMO7679508,XE2951,Container Ship,Underway Using Engine,249.9,27.1,9.8,,A,sentinel_599,18.861467,72.569534,2026-09-03 23:15:14+00:00,217.0,2051.1809290413776,120.46825668554834,False,18.37404394980549
569749767,2026-09-03 23:20:33+00:00,72.594417,18.847605,18.3,120.2,120.0,MT MALABAR QUEEN_99,IMO7679508,XE2951,Container Ship,Underway Using Engine,249.9,27.1,9.8,,A,sentinel_599,18.85207,72.58631,2026-09-03 23:18:51+00:00,102.0,987.0182814099013,120.04716232302553,False,18.80985898172375
569749767,2026-09-03 23:25:17+00:00,72.616341,18.835536,18.0,120.2,120.0,MT MALABAR QUEEN_99,IMO7679508,XE2951,Container Ship,Underway Using Engine,249.9,27.1,9.8,,A,sentinel_599,18.847605,72.594417,2026-09-03 23:20:33+00:00,284.0,2668.996898349405,120.03169886944272,False,18.267968066505308
569749767,2026-09-03 23:28:19+00:00,72.630222,18.827884,18.1,120.6,120.0,MT MALABAR QUEEN_99,IMO7679508,XE2951,Container Ship,Underway Using Engine,249.9,27.1,9.8,,A,sentinel_599,18.835536,72.616341,2026-09-03 23:25:17+00:00,182.0,1690.5150975995962,120.06599021153193,False,18.05544432592307
569749767,2026-09-03 23:30:46+00:00,72.641375,18.821636,18.6,120.9,120.0,MT MALABAR QUEEN_99,IMO7679508,XE2951,Container Ship,Underway Using Engine,249.9,27.1,9.8,,A,sentinel_599,18.827884,72.630222,2026-09-03 23:28:19+00:00,147.0,1363.8935514514408,120.46713467630434,False,18.03531184390047
569749767,2026-09-03 23:33:21+00:00,72.653527,18.814745,18.5,121.3,121.0,MT MALABAR QUEEN_99,IMO7679508,XE2951,Container Ship,Underway Using Engine,249.9,27.1,9.8,,A,sentinel_599,18.821636,72.641375,2026-09-03 23:30:46+00:00,155.0,1490.802702970004,120.77161166910571,False,18.696012426717502
663550988,2026-09-04 03:56:55+00:00,72.502389,19.114822,3.5,63.0,63.0,FV MUMBAI EXPRESS_65,,UK7271,Fishing,Underway Using Engine,17.7,5.7,1.1,,A,sentinel_599,,,,,,,True,
